"module.Administration","","Administration","Administration",""
"module.Ardent","","Ardent","Ardent",""
"module.Games","","Games","Games",""
"module.Music","","Music","Music",""
"lang.current_info","","The current language is set to []. To change this, use */lang language_here*.","The current language is set to []. To change this, use */lang language_here*.",""
"lang.language_list","","Language list","Language list",""
"lang.invalid_lang","","You specified an invalid language! Type */lang* to get a full language list.","You specified an invalid language! Type */lang* to get a full language list.",""
"lang.warning_change","","Are you sure you want to change the language from [] to []? Type `yes` if so, or `no` to cancel","Are you sure you want to change the language from [] to []? Type `yes` if so, or `no` to cancel",""
"lang.updated","","Updated the server language","Updated the server language",""
"lang.cancel_update","","Canceled language update","Canceled language update",""
"playlists.view_this_online","a copy","View this playlist online at []","View this playlist online at []",""
"sender.announce","","**Ardent Announcement**:","**Ardent Announcement**:",""
"calculate","","calculate","calculate",""
"calculate.description","","evaluate expressions fast and simply in Discord - even with variables!","evaluate expressions fast and simply in Discord - even with variables!",""
"calculate.invalid_variable_declaration","","You declared an invalid variable. Format: var = expression","You declared an invalid variable. Format: var = expression",""
"calculate.send","","**Result**: []","**Result**: []",""
"calculate.timeout","","Your calculation timed out after **[]** seconds.","Your calculation timed out after **[]** seconds.",""
"calculate.error","","There was an error when trying to evaluate your expression: **[]**","There was an error when trying to evaluate your expression: **[]**",""
"calculate.help","","The calculator is very simple. After */calculate*, put in your **expression**. For each variable you want to declare that's used in the expression, add a semi-colon (;) followed by `name = value`. For example, */calculate 8a^2 - 4;a = 2b;b=9*. Variables can reference other variables","The calculator is very simple. After */calculate*, put in your **expression**. For each variable you want to declare that's used in the expression, add a semi-colon (;) followed by `name = value`. For example, */calculate 8a^2 - 4;a = 2b;b=9*. Variables can reference other variables",""
